component_id	num_nodes	num_edges	unique_genes	node_ids	frac_telomeric	frac_pericentromeric	frac_acrocentric	frac_any_category	avg_num_edges	max_num_edges	density	avg_clustering	diameter	radius	is_tree	is_bipartite
143	2	1	MFN2;unknown	chr1:11537397-11538443;chr6:128545964-128546724	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
144	2	1	MFN2;unknown	chr10:106577646-106578340;chr1:11537454-11538443	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
145	2	1	MSTRG.53;unknown	chr1:11935712-11936689;chr2:61615763-61616757	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
146	2	1	PRAMEF1;PRAMEF13	chr1:12324386-12379432;chr1:12532910-12578893	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
147	2	1	PRAMEF1;PRAMEF32P	chr1:12324386-12408000;chr1:12712535-12799770	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
148	2	1	PRAMEF1;PRAMEF2	chr1:12334408-12397613;chr1:12399802-12449097	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
149	3	2	LINC01784;PRAMEF5;PRAMEF6	chr1:12353572-12385690;chr1:12475339-12500161;chr1:12686769-12711611	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
150	3	2	LINC01784;PRAMEF25;PRAMEF6	chr1:12356036-12371392;chr1:12477799-12485037;chr1:12661684-12670623	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
151	2	1	PRAMEF11;PRAMEF25	chr1:12369215-12371392;chr1:12668443-12670623	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
152	2	1	PRAMEF11;PRAMEF9	chr1:12369215-12379432;chr1:12566726-12578893	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
153	2	1	PRAMEF11;PRAMEF6	chr1:12369215-12385690;chr1:12482859-12500161	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
154	2	1	PRAMEF11;PRAMEF4	chr1:12369215-12397613;chr1:12423762-12449097	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
155	2	1	HNRNPCL1;HNRNPCP2	chr1:12391101-12392467;chr2:190412538-190413907	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
156	2	1	PRAMEF2;PRAMEF25	chr1:12399335-12521643;chr1:12670617-12791017	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
157	2	1	PRAMEF13;PRAMEF2	chr1:12399801-12434165;chr1:12543021-12578893	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
158	2	1	PRAMEF2;PRAMEF29P	chr1:12403383-12406738;chr1:12469801-12473176	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
159	4	3	PRAMEF15;PRAMEF25;PRAMEF4;PRAMEF9	chr1:12418292-12425941;chr1:12561354-12568905;chr1:12662945-12670623;chr1:12761058-12768722	0.0	0.0	0.0	0.0	1.5	3	0.5	0.0	2	1	True	True
160	3	2	PRAMEF26;PRAMEF33;PRAMEF4	chr1:12418292-12449097;chr1:12582965-12601581;chr1:12737895-12768722	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
161	2	1	PRAMEF4;PRAMEF6	chr1:12420280-12440603;chr1:12479622-12500384	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
162	2	1	PRAMEF6;PRAMEF9	chr1:12479624-12495495;chr1:12563237-12578893	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
163	2	1	PRAMEF15;PRAMEF6	chr1:12479630-12578893;chr1:12752841-12864454	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
164	2	1	PRAMEF6	chr1:12487512-12489918;chr1:12489625-12492078	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
165	4	3	AC008958.1;PRAMEF17;PRAMEF31P	chr1:12496109-12498379;chr1:12688551-12690821;chr1:12832392-12834631;chr5:66554056-66556330	0.0	0.0	0.0	0.0	1.5	3	0.5	0.0	2	1	True	True
166	2	1	PRAMEF31P;PRAMEF35P	chr1:12498424-12500161;chr1:12639679-12641412	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
167	2	1	PRAMEF5;PRAMEF9	chr1:12561363-12578893;chr1:12691435-12707621	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
168	2	1	PRAMEF9;unknown	chr1:12571353-12573721;chr1:12573427-12575874	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
169	2	1	HNRNPCL2;HNRNPCL3	chr1:12578887-12591749;chr1:12628028-12639676	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
170	2	1	HNRNPCL3;HNRNPCP2	chr1:12579973-12581694;chr2:190412538-190414264	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
171	2	1	PRAMEF26;PRAMEF5	chr1:12585102-12602842;chr1:12693049-12709151	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
172	2	1	PRAMEF26;unknown	chr1:12586829-12589369;chr1:12588827-12591482	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
173	2	1	PRAMEF26;PRAMEF34P	chr1:12593926-12623136;chr1:12641412-12670623	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
174	2	1	HNRNPCL2;HNRNPCP2	chr1:12629091-12630794;chr2:190412538-190414247	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
175	3	2	PRAMEF17;PRAMEF31P;PRAMEF35P	chr1:12639679-12641411;chr1:12686769-12688505;chr1:12830607-12832346	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
176	2	1	PRAMEF33;PRAMEF5	chr1:12686546-12707319;chr1:12746402-12766719	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
177	2	1	PRAMEF5	chr1:12694855-12697314;chr1:12697021-12699429	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
178	2	1	BRWD1;BRWD1P1	chr1:12997632-12999959;chr21:37680954-37683026	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
179	2	1	CELA2A;CELA2B	chr1:14898736-14917149;chr1:14918096-14936486	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
180	2	1	DDI2;unknown	chr11:98977157-98978438;chr1:15112492-15113775	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
181	2	1	AL355994.4;MOSMO	chr16:22135600-22136495;chr1:15411306-15412662	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
182	2	1	CLCNKA;CLCNKB	chr1:15461634-15481878;chr1:15483362-15504470	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
183	2	1	MSTRG.3245;SZRD1	chr1:15836885-15839676;chr2:159541710-159544443	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
184	2	1	NECAP2;unknown	chr1:15895739-15897042;chr1:21262055-21263348	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
185	2	1	LINC01772;unknown	chr1:142739974-142746812;chr1:15908868-15916004	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
186	3	2	CROCCP3;NBPF1;unknown	chr1:15916068-15930148;chr1:16084611-16097342;chr1:16251849-16264581	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
187	2	1	CROCCP2;CROCCP3	chr1:15916068-16142601;chr1:16527293-16758870	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
188	2	1	AC245407.2;RNU1-1	chr1:148415589-148439369;chr1:15945174-15963429	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
189	2	1	RNU1-1;RNVU1-28	chr1:143495266-143525491;chr1:15945174-15965312	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
190	2	1	CROCCP4;RNU1-1	chr1:15947576-15958595;chr1:16374128-16385153	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
191	7	6	AL137798.2;CROCCP4;RNU1-1;RNU1-2;RNVU1-28	chr1:143503140-143521345;chr1:15947576-15958599;chr1:16118766-16129805;chr1:16286028-16297067;chr1:16374128-16385157;chr1:16547205-16558260;chr1:16703800-16716888	0.0	0.0	0.0	0.0	1.71	3	0.2857	0.0	5	3	True	True
192	2	1	CROCC;RNU1-1	chr1:15947577-15958596;chr1:16460837-16470110	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
193	2	1	AL137802.3;LINC00623	chr1:120959646-120965285;chr1:15960260-15965954	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
194	2	1	AL137802.3;LINC00869	chr1:148768562-148775096;chr1:15960293-15966842	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
195	2	1	AC245100.4;unknown	chr1:146374459-146378154;chr1:15966839-15970827	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
196	2	1	AL355149.1;LINC01783	chr1:15969934-16142601;chr1:16129792-16316980	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
197	2	1	LINC01783;RNU1-5P	chr1:15969935-15990015;chr1:16440619-16460846	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
198	3	2	LINC01145;LINC01783	chr1:144281790-144296749;chr1:15973107-15989503;chr1:16300206-16316723	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
199	4	3	LINC00623;LINC00869;LINC01783;LINC02591	chr1:121015776-121027473;chr1:142861663-142873380;chr1:148822305-148834047;chr1:15973796-15988885	0.0	0.0	0.0	0.0	1.5	3	0.5	0.0	2	1	True	True
200	2	1	AL355149.1	chr1:15981218-16142601;chr1:16133693-16316980	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
201	5	4	AC239859.1;AL021920.2;AL355149.1;BX284668.3	chr1:142613333-142614463;chr1:15990010-15991090;chr1:16142829-16143909;chr1:16396257-16397335;chr1:16668965-16670044	0.0	0.0	0.0	0.0	1.6	4	0.4	0.0	2	1	True	True
202	3	2	AC241952.1;AL355149.1;PDE4DIP	chr1:120527733-120532228;chr1:145670063-145674560;chr1:15990010-15994555	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
203	4	3	AL355149.1;AL592309.1;BX284668.1;NBPF1	chr1:15991971-16009079;chr1:16144788-16161883;chr1:16649420-16668089;chr1:21237874-21255118	0.0	0.0	0.0	0.0	1.5	3	0.5	0.0	2	1	True	True
204	2	1	NBPF1;NBPF17P	chr1:142656227-142672731;chr1:15994549-16014272	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
205	2	1	AC244394.2;NBPF1	chr1:144679414-144696714;chr1:15994549-16017865	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
206	2	1	NBPF1;NBPF8	chr1:120427682-120490815;chr1:15994549-16076308	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
207	2	1	AC244394.2;NBPF1	chr1:147802556-147873296;chr1:15994549-16079195	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
208	2	1	NBPF1;NBPF3	chr1:16002426-16013155;chr1:21302973-21310503	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
209	2	1	AC242842.3;NBPF1	chr1:148652371-148680972;chr1:16003583-16030392	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
210	2	1	NBPF1;NBPF26	chr1:120814463-120852051;chr1:16003583-16058387	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
211	12	12	AC242842.3;CROCC;HYDIN2;NBPF1;NBPF10;NBPF11;NBPF12;NBPF14;NBPF25P;NBPF9;unknown	chr1:144688826-144690279;chr1:145181309-145182752;chr1:145720824-145722279;chr1:146567839-146569221;chr1:146704187-146705630;chr1:147811972-147813413;chr1:148313178-148314560;chr1:148679356-148680805;chr1:16003744-16005173;chr1:16156547-16157976;chr1:16654865-16656300;chr1:21249544-21250970	0.0	0.0	0.0	0.0	2.0	7	0.1818	0.0	4	2	False	True
212	2	1	MSTRG.62;NBPF1	chr1:16005407-16027279;chr1:16010129-16030392	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
213	3	2	AC242842.3;NBPF1	chr1:148644792-148672773;chr1:148649553-148677512;chr1:16005407-16030091	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
214	2	1	AC242842.3;NBPF1	chr1:148638088-148666420;chr1:16005441-16030392	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
215	3	2	AC242842.3;NBPF1	chr1:148627013-148656930;chr1:148631774-148661661;chr1:16005441-16030403	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
216	2	1	AC242842.3;NBPF1	chr1:148600437-148652185;chr1:16005441-16058387	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
217	2	1	MSTRG.78;NBPF1	chr1:16010129-16014375;chr1:21303295-21307526	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
218	2	1	NBPF1;NBPF2P	chr1:16010284-16013792;chr1:21251361-21255118	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
219	15	14	MSTRG.62;NBPF1;NBPF10;NBPF20;NBPF2P	chr1:144483024-144486414;chr1:144492574-144495942;chr1:145214804-145219688;chr1:16015168-16018516;chr1:16019892-16023222;chr1:16024598-16027930;chr1:16163259-16166598;chr1:16167972-16171309;chr1:16172685-16176024;chr1:16177400-16180739;chr1:16182115-16185454;chr1:16186830-16190159;chr1:16191535-16194874;chr1:16196250-16199579;chr1:21251859-21255118	0.0	0.0	0.0	0.0	1.87	14	0.1333	0.0	2	1	True	True
220	3	2	MSTRG.62;MSTRG.78;NBPF1	chr1:16021170-16075937;chr1:16188108-16241355;chr1:21264021-21307526	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
221	2	1	NBPF1	chr1:16036454-16047849;chr1:16042719-16054199	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
222	2	1	NBPF1;NBPF7	chr1:119852100-119857827;chr1:16042515-16047847	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
223	2	1	MSTRG.62;NBPF7	chr1:119852096-119876066;chr1:16048800-16067660	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
224	4	3	HYDIN2;MSTRG.62;MSTRG.63;NBPF3	chr1:148333950-148335675;chr1:16072006-16073723;chr1:16237424-16239143;chr1:21266274-21267987	0.0	0.0	0.0	0.0	1.5	3	0.5	0.0	2	1	True	True
225	4	3	AL137798.1;CROCCP2;LINC02804	chr1:146794092-146795942;chr1:16079193-16081019;chr1:16244614-16246445;chr1:16597849-16599680	0.0	0.0	0.0	0.0	1.5	3	0.5	0.0	2	1	True	True
226	4	3	CROCC;CROCCP2;NBPF1;unknown	chr1:16081010-16097342;chr1:16246436-16264581;chr1:16579710-16597858;chr1:16743295-16764811	0.0	0.0	0.0	0.0	1.5	3	0.5	0.0	2	1	True	True
227	4	3	CROCCP2;CROCCP5;NBPF1;unknown	chr1:16090533-16094260;chr1:16257760-16261475;chr1:16582818-16586533;chr1:21257910-21261654	0.0	0.0	0.0	0.0	1.5	3	0.5	0.0	2	1	True	True
228	2	1	MST1;MST1P2	chr1:16097344-16110507;chr3:49713268-49726394	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
229	2	1	AL137798.2;CROCC	chr1:16105855-16142834;chr1:16440619-16483073	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
230	2	1	AL137798.2;MST1L	chr1:16105855-16147392;chr1:16361179-16402717	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
231	4	3	MST1L;NBPF1;SATB1-AS1	chr1:16110523-16116664;chr1:16365862-16372046;chr1:16472208-16478392;chr3:18909062-18915219	0.0	0.0	0.0	0.0	1.5	3	0.5	0.0	2	1	True	True
232	4	3	AC245407.2;AL137798.2;CROCCP4	chr1:148419666-148434211;chr1:16118766-16129786;chr1:16286028-16297048;chr1:16374128-16385138	0.0	0.0	0.0	0.0	1.5	3	0.5	0.0	2	1	True	True
233	6	5	AL137798.2;CROCC;CROCCP4;RNVU1-18	chr1:142794075-142804368;chr1:16119918-16129805;chr1:16287188-16297067;chr1:16375277-16385157;chr1:16460834-16468950;chr1:16547205-16557099	0.0	0.0	0.0	0.0	1.67	5	0.3333	0.0	2	1	True	True
234	2	1	AL355149.1;BX284668.1	chr1:16129792-16165947;chr1:16648508-16690100	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
235	4	3	AC241377.2;LINC00869;LINC02591;NBPF1	chr1:121021031-121027473;chr1:142866938-142873380;chr1:148827579-148834047;chr1:16132162-16141699	0.0	0.0	0.0	0.0	1.5	3	0.5	0.0	2	1	True	True
236	2	1	LINC01145;NBPF1	chr1:144281790-144291082;chr1:16132162-16142322	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
237	2	1	AL355149.1;BX284668.1	chr1:16141657-16180088;chr1:16648508-16671211	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
238	3	2	AC241952.1;AL355149.1;PDE4DIP	chr1:120527733-120532226;chr1:145670065-145674560;chr1:16142829-16147390	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
239	2	1	BX284668.1;PDE4DIP	chr1:145711413-145728660;chr1:16147386-16165945	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
240	2	1	AC244394.2;BX284668.1	chr1:144679414-144696713;chr1:16147386-16165946	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
241	2	1	BX284668.1;NBPF8	chr1:120473596-120490815;chr1:16147386-16167483	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
242	2	1	AC244394.2;BX284668.1	chr1:147802556-147824573;chr1:16147386-16172196	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
243	2	1	BX284668.1;LINC01719	chr1:145171898-145265985;chr1:16147386-16223793	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
244	2	1	NBPF1;NBPF11	chr1:146697786-146709175;chr1:16152877-16167483	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
245	2	1	NBPF1;NBPF3	chr1:16155229-16165953;chr1:21302981-21310503	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
246	2	1	NBPF1;NBPF15	chr1:143637680-143645657;chr1:16156386-16167483	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
247	2	1	NBPF1;NBPF26	chr1:120836271-120852045;chr1:16156386-16180088	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
248	3	2	AC242842.3;MSTRG.359;NBPF1	chr1:146188449-146276390;chr1:148600437-148680966;chr1:16156386-16223793	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
249	2	1	NBPF1;NBPF20	chr1:144414204-144542913;chr1:16156386-16241503	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
250	2	1	NBPF1	chr1:16158244-16198928;chr1:16162966-16202045	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
251	3	2	NBPF1;NBPF11	chr1:146698076-146703953;chr1:16159821-16168745;chr1:16164537-16173458	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
252	5	4	NBPF1;NBPF25P	chr1:144690547-144696408;chr1:16162966-16168731;chr1:16167679-16173444;chr1:16181822-16187589;chr1:16191242-16197009	0.0	0.0	0.0	0.0	1.6	4	0.4	0.0	2	1	True	True
253	3	2	NBPF1;NBPF9	chr1:145722547-145728370;chr1:16162966-16168745;chr1:16167679-16173458	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
254	2	1	NBPF1;NBPF12	chr1:147813681-147824283;chr1:16162966-16173458	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
255	3	2	NBPF1;NBPF15	chr1:143637970-143643756;chr1:16162989-16168745;chr1:16167702-16173458	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
256	2	1	NBPF1;NBPF12	chr1:147813681-147824272;chr1:16167679-16178162	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
257	3	2	NBPF1;NBPF11;NBPF20	chr1:144430319-144438132;chr1:146697784-146703953;chr1:16169250-16180088	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
258	2	1	NBPF1;NBPF26	chr1:120836273-120847175;chr1:16172201-16191046	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
259	25	24	AC242842.3;NBPF1;NBPF10;NBPF20;NBPF9	chr1:144428798-144438130;chr1:144433554-144442881;chr1:144443069-144452402;chr1:144452590-144461922;chr1:144457344-144466670;chr1:144462110-144471430;chr1:144471618-144477796;chr1:144474801-144480989;chr1:144477984-144485761;chr1:144481177-144490535;chr1:144485949-144495289;chr1:144490723-144500065;chr1:145190906-145200162;chr1:145195624-145204876;chr1:145200350-145209597;chr1:145205063-145214321;chr1:145209785-145219035;chr1:145223957-145233221;chr1:145238119-145247387;chr1:145722547-145728660;chr1:148652373-148661661;chr1:148657118-148666420;chr1:16172392-16180086;chr1:16177107-16184801;chr1:16186537-16194221	0.0	0.0	0.0	0.0	1.92	24	0.08	0.0	2	1	True	True
260	21	20	AC242842.3;NBPF1;NBPF10;NBPF20;NBPF25P;unknown	chr1:144428798-144438131;chr1:144433554-144442882;chr1:144443069-144452403;chr1:144452590-144461923;chr1:144457344-144466671;chr1:144462110-144471431;chr1:144471618-144477797;chr1:144474801-144480990;chr1:144477984-144485762;chr1:144481177-144490536;chr1:144485949-144495290;chr1:144490723-144500066;chr1:144690547-144696713;chr1:145223957-145233222;chr1:146263692-146272913;chr1:148652372-148661661;chr1:148657117-148666420;chr1:148661848-148671181;chr1:16172392-16180087;chr1:16177107-16184802;chr1:16186537-16194222	0.0	0.0	0.0	0.0	1.9	20	0.0952	0.0	2	1	True	True
261	2	1	NBPF1;NBPF26	chr1:120839380-120850172;chr1:16172392-16183227	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
262	3	2	NBPF1;NBPF12	chr1:147813681-147824573;chr1:16172392-16191046;chr1:16181822-16200466	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
263	28	52	AC242842.3;MSTRG.359;NBPF1;NBPF10;NBPF11;NBPF15;NBPF20;NBPF8;unknown	chr1:120473594-120479678;chr1:143637678-143643756;chr1:144444650-144452404;chr1:144487530-144495291;chr1:144492304-144500067;chr1:145216074-145223771;chr1:145239686-145247389;chr1:146213342-146219519;chr1:146216540-146224233;chr1:146221272-146228977;chr1:146225986-146233680;chr1:146230729-146238388;chr1:146235431-146243100;chr1:146240139-146247806;chr1:146244851-146252514;chr1:146249557-146257232;chr1:146254265-146261940;chr1:146258983-146266648;chr1:146697784-146703896;chr1:148619050-148626807;chr1:148623805-148631568;chr1:148628566-148636329;chr1:148633327-148641090;chr1:148638088-148645853;chr1:148652371-148660090;chr1:148657116-148664849;chr1:148661847-148669604;chr1:16172415-16180088	0.0	0.0	0.0	0.0	3.71	23	0.1376	0.0	4	2	False	True
264	2	1	NBPF1;NBPF8	chr1:120473900-120479735;chr1:16173963-16182874	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
265	2	1	NBPF1;NBPF26	chr1:120836410-120847175;chr1:16176916-16194087	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
266	2	1	NBPF1;NBPF26	chr1:120836572-120850172;chr1:16177107-16197014	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
267	5	4	NBPF1;NBPF15	chr1:143637680-143643756;chr1:16177130-16186341;chr1:16181845-16191046;chr1:16186560-16195761;chr1:16191265-16200466	0.0	0.0	0.0	0.0	1.6	4	0.4	0.0	2	1	True	True
268	6	5	NBPF1;NBPF10;NBPF15;NBPF8	chr1:120473594-120479735;chr1:143637678-143643813;chr1:145194016-145204878;chr1:145198736-145209599;chr1:145203456-145214323;chr1:16178678-16189508	0.0	0.0	0.0	0.0	1.67	4	0.3333	0.0	3	2	True	True
269	3	2	NBPF1;NBPF9	chr1:145722547-145728359;chr1:16181822-16187592;chr1:16191242-16197012	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
270	2	1	NBPF1;NBPF26	chr1:120814463-120850172;chr1:16181822-16223793	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
271	2	1	CROCC;NBPF1	chr1:16188108-16196999;chr1:16648824-16654631	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
272	2	1	NBPF1;NBPF12	chr1:147813681-147873296;chr1:16191242-16244616	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
273	2	1	NBPF1;NBPF8	chr1:120427682-120479735;chr1:16192813-16241726	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
274	2	1	AC239809.3;NBPF1	chr1:146647481-146703953;chr1:16192813-16246445	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
275	2	1	CROCC;NBPF1	chr1:16192813-16396264;chr1:16440617-16654631	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
276	2	1	NBPF1;NBPF25P	chr1:144690547-144714047;chr1:16195957-16225400	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
277	2	1	NBPF1;NBPF15	chr1:143604314-143643756;chr1:16195980-16241727	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
278	2	1	NBPF1	chr1:16208107-16213211;chr1:16214376-16219564	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
279	2	1	NBPF1;NBPF7	chr1:119852100-119876069;chr1:16214172-16233076	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
280	3	2	AL137798.3;APEH;CROCCP2	chr1:16264583-16277790;chr1:16566499-16579708;chr3:49713232-49726394	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
281	2	1	MST1L;MST1P2	chr1:16273104-16316978;chr1:16361179-16396027	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
282	3	2	CROCCP2;SATB1-AS1;unknown	chr1:16277770-16283950;chr1:16560338-16566519;chr3:18909067-18915219	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
283	2	1	CROCC;CROCCP4	chr1:16283937-16285734;chr1:16739265-16741082	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
284	3	2	BX284668.2;CROCC;LINC01783	chr1:16297055-16316978;chr1:16527295-16547217;chr1:16670274-16690099	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
